entity_id,committee_code,committee_desc,committee_role_desc,unit_desc
37618,BA1,CAA Board of Directors,Vice President,Cal Alumni Association
37618,DGD1,*Graduate Fellowships Advisory Board,Member,Graduate Division
37618,R1954,Class of 1954 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
37664,NULL,NULL,NULL,NULL
37683,AF1,Incentive Awards Program Honorary Commit,Member,Student Affairs
37683,BNCCC,Bancroft Campaign Committee,Member,Library
37683,CVLA,*Greater LA Committee-Defunct,Chair,Univ Development/Alumni Relations - UDAR
37683,MO9,Bancroft Centennial Campaign Leadership,Member,Library
37683,R1959,Class of 1959 Reunion Committee,Co-Chair,Milestone & Next Gen Philanthropy - UDAR
37683,R1959,Class of 1959 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
37683,UA1,*UCBF Trustees Annual Programs,Ex Officio,UC Berkeley Foundation
37683,UN3,Thanks To Berkeley So Cal Cmpgn Celeb Ho,Committee Member,Univ Development/Alumni Relations - UDAR
37683,UT1,UCBF Elected Trustees - Term 1,Chair,UC Berkeley Foundation
37683,UT1,UCBF Elected Trustees - Term 1,Immediate Past Chair,UC Berkeley Foundation
37683,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
37683,UT1,UCBF Elected Trustees - Term 1,Vice Chair,UC Berkeley Foundation
37683,UT1,UCBF Elected Trustees - Term 1,Vice Chair at Large,UC Berkeley Foundation
37683,UTE,UCBF Executive Committee,Chair,UC Berkeley Foundation
37683,UTEM,UCBF Emeritus Trustees,Member,UC Berkeley Foundation
37683,UTI,*UCBF Investment Committee,Committee Member,UC Berkeley Foundation
37683,UTPC,*UCBF New Chancellor Introduction Group,Committee Member,UC Berkeley Foundation
37683,UTPS,*UCBF Stewardship Strategy Working Group,Committee Member,UC Berkeley Foundation
37683,UTT,*UCBF Committee on Trustees,Co-Chair,UC Berkeley Foundation
37683,UTT,*UCBF Committee on Trustees,Vice Chair,UC Berkeley Foundation
37683,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
37683,UUG8,*KTP San Gabriel Committee,Member,Univ Development/Alumni Relations - UDAR
37711,NULL,NULL,NULL,NULL
37730,R1965,Class of 1965 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
37759,NULL,NULL,NULL,NULL
37791,BNCCC,Bancroft Campaign Committee,Member,Library
37791,BU1,Haas School of Business Board,Board Member,Business
37791,CBV1,*Haas New Century Campaign Exec,Member,Business
37791,MO9,Bancroft Centennial Campaign Leadership,Member,Library
37791,UL01,*Chancellor's Campaign Cabinet-Defunct,Member,Univ Development/Alumni Relations - UDAR
37791,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
37791,UUH3,*Haas Campaign Exec Committee,Member,Business
37815,R1958,Class of 1958 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
37831,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
37834,R1963,Class of 1963 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
37845,BG1,Botanical Garden Advisory Board,Board Member,Botanical Garden
37845,CFBL,Friends of Bancroft Library Council,Member,Library
37866,NULL,NULL,NULL,NULL
37870,NULL,NULL,NULL,NULL
37898,NULL,NULL,NULL,NULL
37945,NULL,NULL,NULL,NULL
37946,BA1,CAA Board of Directors,Director,Cal Alumni Association
37946,CFBL,Friends of Bancroft Library Council,Advisory Member,Library
37988,NULL,NULL,NULL,NULL
38029,NULL,NULL,NULL,NULL
38046,NULL,NULL,NULL,NULL
38050,NULL,NULL,NULL,NULL
38082,NULL,NULL,NULL,NULL
38119,CBV1,*Haas New Century Campaign Exec,Member,Business
38119,CVST,*Santa Clara County Campaign Committee-D,Member,Univ Development/Alumni Relations - UDAR
38119,MU21,*Haas Venture Fund Group,Member,Business
38119,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
38119,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
38119,UTI,*UCBF Investment Committee,Committee Member,UC Berkeley Foundation
38119,UTIV,*UCBF Venture Capital Subcommittee,Committee Member,UC Berkeley Foundation
38119,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
38119,UUH3,*Haas Campaign Exec Committee,Member,Business
38119,UV2,Cal@silicon Valley Host Committee,Committee Member,Univ Development/Alumni Relations - UDAR
38145,NULL,NULL,NULL,NULL
38179,NULL,NULL,NULL,NULL
38187,NULL,NULL,NULL,NULL
38214,NULL,NULL,NULL,NULL
38216,NULL,NULL,NULL,NULL
38297,NULL,NULL,NULL,NULL
38312,NULL,NULL,NULL,NULL
38320,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
38320,R1963,Class of 1963 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
38321,NULL,NULL,NULL,NULL
38352,NULL,NULL,NULL,NULL
38353,NULL,NULL,NULL,NULL
38396,NULL,NULL,NULL,NULL
38418,NULL,NULL,NULL,NULL
38521,AT3,*Athletics Director's Advisory Board,Board Member,Intercollegiate Athletics
38521,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
38521,UT1,UCBF Elected Trustees - Term 1,Executive Officer,UC Berkeley Foundation
38521,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
38521,UT3,UCBF Elected Trustees - Term 3,Trustee,UC Berkeley Foundation
38521,UT4,UCBF Elected Trustees - Term 4,Trustee,UC Berkeley Foundation
38521,UTC,*UCBF Campaign Steering Committee,Committee Member,UC Berkeley Foundation
38521,UTE,UCBF Executive Committee,Committee Member,UC Berkeley Foundation
38521,UTG,UCBF Governance Committee,Chair,UC Berkeley Foundation
38521,UTG,UCBF Governance Committee,Vice Chair,UC Berkeley Foundation
38521,UTSP,*UCBF Strategic Planning Task Force,Member,UC Berkeley Foundation
38559,BCH1,Chemistry Advisory Board,Member,Chemistry
38577,AF1,Incentive Awards Program Honorary Commit,Member,Student Affairs
38577,BA1,CAA Board of Directors,Director,Cal Alumni Association
38577,BU1,Haas School of Business Board,Board Member,Business
38577,BX1,Incentive Awards Program Selection Commi,Committee Member,Student Affairs
38577,UL02,Corp Campaign Subcmte,Member,Univ Development/Alumni Relations - UDAR
38577,UUG6,*KTP Southern Califonia Steering Committ,Member,Univ Development/Alumni Relations - UDAR
38607,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
38607,AE3,Hearst Mining Dean's Committee,Committee Member,Engineering
38607,BL1,*L&S Executive Board,Ex Officio,Letters & Science
38607,ME3,Engineerng Alumni Society Board Of Direc,Officer,Cal Alumni Association
38607,MFR1,*FRC Welcoming Subcommittee,Ex Officio,Univ Development/Alumni Relations - UDAR
38607,MFR2,*FRC Professional Development Subcomm,Member,Univ Development/Alumni Relations - UDAR
38607,MFR3,*FRC Planning Subcommittee,Member,Univ Development/Alumni Relations - UDAR
38607,MFR4,*FRC Human Resources Subcommittee,Member,Univ Development/Alumni Relations - UDAR
38607,MJ1,*Social Welfare Community Partnership Bd,Board Member,Social Welfare
38607,MO2,Library Board,Board Member,Library
38607,MO2,Library Board,President,Library
38607,NE1,Berkeley Engineering Fund Board,Board Member,Engineering
38607,R1966,Class of 1966 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
38607,UT1,UCBF Elected Trustees - Term 1,Vice President,UC Berkeley Foundation
38607,UTXO,UCBF Ex Officio Trustees,Member,UC Berkeley Foundation
38610,NULL,NULL,NULL,NULL
38631,NULL,NULL,NULL,NULL
38704,R1955,Class of 1955 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
38723,NULL,NULL,NULL,NULL
38733,NULL,NULL,NULL,NULL
38775,NULL,NULL,NULL,NULL
38813,NULL,NULL,NULL,NULL
38818,NULL,NULL,NULL,NULL
38843,NULL,NULL,NULL,NULL
38855,NULL,NULL,NULL,NULL
38897,NULL,NULL,NULL,NULL
38900,NULL,NULL,NULL,NULL
38921,NULL,NULL,NULL,NULL
38930,NULL,NULL,NULL,NULL
38942,BA1,CAA Board of Directors,Director,Cal Alumni Association
38942,CVLA,*Greater LA Committee-Defunct,Board Member,Univ Development/Alumni Relations - UDAR
38984,NULL,NULL,NULL,NULL
38995,AU1,*Haas Cal Business Alumni Board,Board Member,Business
38995,AU23,Haas Boost Executive Board,Member,Business
38995,AU33,Haas HAN Los Angeles Chapter Board,Member,Business
38995,AU33,Haas HAN Los Angeles Chapter Board,President,Business
38995,BA1,CAA Board of Directors,Director,Cal Alumni Association
38995,BUM26,*Haas Development Council So Cal,Member,Business
38995,MU5,*Haas Development Council,Member,Business
39039,NULL,NULL,NULL,NULL
39054,NULL,NULL,NULL,NULL
39062,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
39068,NULL,NULL,NULL,NULL
39077,NULL,NULL,NULL,NULL
39080,NULL,NULL,NULL,NULL
39119,NULL,NULL,NULL,NULL
39123,NULL,NULL,NULL,NULL
39137,NULL,NULL,NULL,NULL
39171,NULL,NULL,NULL,NULL
39216,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
39216,R1962,Class of 1962 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
39216,UV3,All Class Giving Council,Volunteer,Milestone & Next Gen Philanthropy - UDAR
39257,NULL,NULL,NULL,NULL
39287,MJ1,*Social Welfare Community Partnership Bd,Board Member,Social Welfare
39287,R1960,Class of 1960 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
39293,NULL,NULL,NULL,NULL
39296,NULL,NULL,NULL,NULL
39326,BB1,*Bear Backer Council-Defunct,Board Member,Intercollegiate Athletics
39326,BB2,Bear Backer Board of Directors,Board Member,Intercollegiate Athletics
39326,CVBG,*100th Big Game Volunteer Committee-Defu,Volunteer,Univ Development/Alumni Relations - UDAR
39326,MB1,Big C Board of Directors,Board Member,Intercollegiate Athletics
39326,R1959,Class of 1959 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
39326,UO1,*UCBF International Committee,Committee Member,UC Berkeley Foundation
39326,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
39326,UT1,UCBF Elected Trustees - Term 1,Chair,UC Berkeley Foundation
39326,UT1,UCBF Elected Trustees - Term 1,Immediate Past Chair,UC Berkeley Foundation
39326,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
39326,UT1,UCBF Elected Trustees - Term 1,Vice Chair,UC Berkeley Foundation
39326,UTE,UCBF Executive Committee,Chair,UC Berkeley Foundation
39326,UTE,UCBF Executive Committee,Committee Member,UC Berkeley Foundation
39326,UTEM,UCBF Emeritus Trustees,Member,UC Berkeley Foundation
39326,UTF,UCBF Finance & Administration Committee,Committee Member,UC Berkeley Foundation
39326,UTG,UCBF Governance Committee,Committee Member,UC Berkeley Foundation
39326,UTGN,UCBF Nominating Committee,Committee Member,UC Berkeley Foundation
39326,UTI,*UCBF Investment Committee,Committee Member,UC Berkeley Foundation
39326,UTIV,*UCBF Venture Capital Subcommittee,Committee Member,UC Berkeley Foundation
39326,UTP,UCBF Programs Committee,Committee Member,UC Berkeley Foundation
39326,UTPS,*UCBF Stewardship Strategy Working Group,Committee Member,UC Berkeley Foundation
39326,UTPT,*UCBF Builders Stewardship Working Group,Committee Member,UC Berkeley Foundation
39326,UTT,*UCBF Committee on Trustees,Co-Chair,UC Berkeley Foundation
39326,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
39326,X60,San Francisco Grid Club Board Of Directo,Board Member,Intercollegiate Athletics
39360,BL1,*L&S Executive Board,Board Member,Letters & Science
39360,BL3,*L & S Steering Comm-USE CVLS INSTEAD!,Member,Letters & Science
39360,CVLS,*L&S Steering Committee,Member,Letters & Science
39360,UA1,*UCBF Trustees Annual Programs,Committee Member,UC Berkeley Foundation
39360,UT1,UCBF Elected Trustees - Term 1,Appointed Trustee-LS,UC Berkeley Foundation
39360,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
39367,NULL,NULL,NULL,NULL
39381,CVBG,*100th Big Game Volunteer Committee-Defu,Volunteer,Univ Development/Alumni Relations - UDAR
39381,MB1,Big C Board of Directors,Board Member,Intercollegiate Athletics
39393,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
39393,R1962,Class of 1962 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
39426,NULL,NULL,NULL,NULL
39442,NULL,NULL,NULL,NULL
39443,NULL,NULL,NULL,NULL
39447,NULL,NULL,NULL,NULL
39453,NULL,NULL,NULL,NULL
39463,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
39471,NULL,NULL,NULL,NULL
39568,NULL,NULL,NULL,NULL
39577,NULL,NULL,NULL,NULL
39586,NULL,NULL,NULL,NULL
39619,NULL,NULL,NULL,NULL
39635,NULL,NULL,NULL,NULL
39647,BD1,*Cal Band Backers Directors-Defunct,Board Member,Cal Performances
39647,BD2,Friends of Cal Band Fundraising Bd,Member,Cal Performances
39647,BD3,Cal Band Alumni Association Council,Board Member,Cal Performances
39647,BD3,Cal Band Alumni Association Council,Executive Officer,Cal Performances
39647,BD3,Cal Band Alumni Association Council,President,Cal Performances
39647,BD3,Cal Band Alumni Association Council,Vice President,Cal Performances
39647,R1959,Class of 1959 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
39647,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
39648,NULL,NULL,NULL,NULL
39661,NULL,NULL,NULL,NULL
39690,ME1,Int'l Computer Sci Inst. Trustees,Trustee,UDAR Affiliates
39704,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
39706,BU1,Haas School of Business Board,Board Member,Business
39706,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
39706,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
39706,UT4,UCBF Elected Trustees - Term 4,Trustee,UC Berkeley Foundation
39706,UTF,UCBF Finance & Administration Committee,Committee Member,UC Berkeley Foundation
39708,NULL,NULL,NULL,NULL
39718,AA4,CAA Development Committee,Committee Member,Cal Alumni Association
39718,BA1,CAA Board of Directors,Director,Cal Alumni Association
39718,BA1,CAA Board of Directors,Vice President,Cal Alumni Association
39718,BD2,Friends of Cal Band Fundraising Bd,Member,Cal Performances
39718,R1955,Class of 1955 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
39757,NULL,NULL,NULL,NULL
39812,UN3,Thanks To Berkeley So Cal Cmpgn Celeb Ho,Committee Member,Univ Development/Alumni Relations - UDAR
40484,NULL,NULL,NULL,NULL
40544,BM1,BAMPFA Board of Trustees,Member,Berkeley Art Museum
40688,NULL,NULL,NULL,NULL
40875,NULL,NULL,NULL,NULL
41267,NULL,NULL,NULL,NULL
41767,NULL,NULL,NULL,NULL
42145,NULL,NULL,NULL,NULL
42515,NULL,NULL,NULL,NULL
42573,NULL,NULL,NULL,NULL
42880,NULL,NULL,NULL,NULL
42881,NULL,NULL,NULL,NULL
44214,NULL,NULL,NULL,NULL
44271,NULL,NULL,NULL,NULL
44394,NULL,NULL,NULL,NULL
44539,NULL,NULL,NULL,NULL
45084,NULL,NULL,NULL,NULL
45151,NULL,NULL,NULL,NULL
45318,NULL,NULL,NULL,NULL
45360,NULL,NULL,NULL,NULL
45685,NULL,NULL,NULL,NULL
45824,NULL,NULL,NULL,NULL
45839,NULL,NULL,NULL,NULL
45870,NULL,NULL,NULL,NULL
46044,AU2,Haas Council,Member,Business
46044,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
46258,NULL,NULL,NULL,NULL
46276,NULL,NULL,NULL,NULL
46329,NULL,NULL,NULL,NULL
47005,NULL,NULL,NULL,NULL
47408,NULL,NULL,NULL,NULL
47660,NULL,NULL,NULL,NULL
47673,NULL,NULL,NULL,NULL
48370,NULL,NULL,NULL,NULL
48443,NULL,NULL,NULL,NULL
48741,NULL,NULL,NULL,NULL
48868,NULL,NULL,NULL,NULL
50022,NULL,NULL,NULL,NULL
50023,NULL,NULL,NULL,NULL
50037,NULL,NULL,NULL,NULL
50071,NULL,NULL,NULL,NULL
50074,NULL,NULL,NULL,NULL
50080,NULL,NULL,NULL,NULL
50112,AU21,Haas Nonprofit & Public Mgmt Adv Council,Member,Business
50112,MFR3,*FRC Planning Subcommittee,Member,Univ Development/Alumni Relations - UDAR
50193,ME3,Engineerng Alumni Society Board Of Direc,Member,Cal Alumni Association
50195,NULL,NULL,NULL,NULL
50209,NULL,NULL,NULL,NULL
50251,NULL,NULL,NULL,NULL
50281,BP1,GSPP Advisory Board,Board Member,Public Policy
50288,NULL,NULL,NULL,NULL
50296,RC12,CAA Chinese Chpter Alumni Directors,Member,Cal Alumni Association
50306,NULL,NULL,NULL,NULL
50322,BH1,Public Health Alumni Assn Bd of Dirs,Board Member,Public Health
50323,NULL,NULL,NULL,NULL
50335,NULL,NULL,NULL,NULL
50336,NULL,NULL,NULL,NULL
50338,NULL,NULL,NULL,NULL
50359,NULL,NULL,NULL,NULL
50386,NULL,NULL,NULL,NULL
50410,NULL,NULL,NULL,NULL
50428,AE3,Hearst Mining Dean's Committee,Committee Member,Engineering
50428,ME3,Engineerng Alumni Society Board Of Direc,Director,Cal Alumni Association
50428,NE1,Berkeley Engineering Fund Board,Board Member,Engineering
50428,UTXO,UCBF Ex Officio Trustees,Member,UC Berkeley Foundation
50431,BM1,BAMPFA Board of Trustees,Ex Officio,Berkeley Art Museum
50431,NAM1,*Chancellor's Committee-UCB Art Musuem &,Ex Officio,Berkeley Art Museum
50434,NULL,NULL,NULL,NULL
50436,AA4,CAA Development Committee,Staff,Cal Alumni Association
50436,AA6,CAA Achievement Award Operation Committe,Staff,Cal Alumni Association
50436,MFR2,*FRC Professional Development Subcomm,Member,Univ Development/Alumni Relations - UDAR
50436,MFR3,*FRC Planning Subcommittee,Member,Univ Development/Alumni Relations - UDAR
50543,NULL,NULL,NULL,NULL
50567,NULL,NULL,NULL,NULL
50626,NULL,NULL,NULL,NULL
50707,NULL,NULL,NULL,NULL
50721,NULL,NULL,NULL,NULL
50795,NULL,NULL,NULL,NULL
50857,NULL,NULL,NULL,NULL
50871,NULL,NULL,NULL,NULL
51052,BA1,CAA Board of Directors,Director,Cal Alumni Association
51098,NULL,NULL,NULL,NULL
51235,NULL,NULL,NULL,NULL
51345,NULL,NULL,NULL,NULL
51385,NULL,NULL,NULL,NULL
51479,NULL,NULL,NULL,NULL
51592,NULL,NULL,NULL,NULL
51604,NULL,NULL,NULL,NULL
51670,NULL,NULL,NULL,NULL
51749,NULL,NULL,NULL,NULL
51785,NULL,NULL,NULL,NULL
51789,NULL,NULL,NULL,NULL
51793,NULL,NULL,NULL,NULL
51802,NULL,NULL,NULL,NULL
51824,NULL,NULL,NULL,NULL
52131,NULL,NULL,NULL,NULL
52307,NULL,NULL,NULL,NULL
52332,NULL,NULL,NULL,NULL
52410,NULL,NULL,NULL,NULL
52431,NULL,NULL,NULL,NULL
52435,NULL,NULL,NULL,NULL
52456,R1968,Class of 1968 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
52544,NULL,NULL,NULL,NULL
52559,NULL,NULL,NULL,NULL
52643,NULL,NULL,NULL,NULL
52644,NULL,NULL,NULL,NULL
52674,NULL,NULL,NULL,NULL
52800,NULL,NULL,NULL,NULL
52827,NULL,NULL,NULL,NULL
53023,NULL,NULL,NULL,NULL
53043,NULL,NULL,NULL,NULL
53176,NULL,NULL,NULL,NULL
53345,NULL,NULL,NULL,NULL
53351,NULL,NULL,NULL,NULL
53376,NULL,NULL,NULL,NULL
53404,NULL,NULL,NULL,NULL
53561,NULL,NULL,NULL,NULL
53636,NULL,NULL,NULL,NULL
53695,NULL,NULL,NULL,NULL
53705,NULL,NULL,NULL,NULL
53813,NULL,NULL,NULL,NULL
53941,ME3,Engineerng Alumni Society Board Of Direc,Member,Cal Alumni Association
53976,NULL,NULL,NULL,NULL
54068,NULL,NULL,NULL,NULL
54093,NULL,NULL,NULL,NULL
54238,NULL,NULL,NULL,NULL
54277,NULL,NULL,NULL,NULL
54504,NULL,NULL,NULL,NULL
54552,NULL,NULL,NULL,NULL
54703,NULL,NULL,NULL,NULL
54717,NULL,NULL,NULL,NULL
54729,NULL,NULL,NULL,NULL
54781,NULL,NULL,NULL,NULL
54940,NULL,NULL,NULL,NULL
54983,NULL,NULL,NULL,NULL
54992,NULL,NULL,NULL,NULL
55057,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
55057,R1968,Class of 1968 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
55077,NULL,NULL,NULL,NULL
55082,NULL,NULL,NULL,NULL
55188,NULL,NULL,NULL,NULL
55274,NULL,NULL,NULL,NULL
55340,NULL,NULL,NULL,NULL
