entity_id,awd_honor_code,awd_honor_desc
3010659,NULL,NULL
3010662,NULL,NULL
3010673,NULL,NULL
3010676,NULL,NULL
3010677,CAL,CAA Leadership Award Scholar
3010678,RCS,Regents'/Chancellor's Scholar Recipient
3010679,NULL,NULL
3010682,NULL,NULL
3010691,NULL,NULL
3010695,NULL,NULL
3010696,CAL,CAA Leadership Award Scholar
3010697,NULL,NULL
3010699,NULL,NULL
3010700,NULL,NULL
3010705,NULL,NULL
3010707,NULL,NULL
3010716,NULL,NULL
3010720,NULL,NULL
3010725,NULL,NULL
3010790,NULL,NULL
3010854,NULL,NULL
3010907,NULL,NULL
3010945,NULL,NULL
3010946,NULL,NULL
3010990,NULL,NULL
3010995,NULL,NULL
3010998,NULL,NULL
3011003,NULL,NULL
3011008,NULL,NULL
3011009,NULL,NULL
3011018,NULL,NULL
3011019,CAL,CAA Leadership Award Scholar
3011019,RCS,Regents'/Chancellor's Scholar Recipient
3011027,NULL,NULL
3011029,NULL,NULL
3011030,NULL,NULL
3011032,NULL,NULL
3011039,NULL,NULL
3011041,NULL,NULL
3011049,NULL,NULL
3011051,NULL,NULL
3011052,NULL,NULL
3011059,NULL,NULL
3011065,NULL,NULL
3011071,NULL,NULL
3011080,NULL,NULL
3011081,NULL,NULL
3011086,NULL,NULL
3011092,CAL,CAA Leadership Award Scholar
3011099,NULL,NULL
3011103,NULL,NULL
3011106,CAL,CAA Leadership Award Scholar
3011222,NULL,NULL
3011223,NULL,NULL
3011233,NULL,NULL
3011235,CAS,CAA Achievement Award Scholar
3011238,NULL,NULL
3011241,NULL,NULL
3011243,NULL,NULL
3011244,NULL,NULL
3011246,PBK,Phi Beta Kappa
3011257,NULL,NULL
3011266,RCS,Regents'/Chancellor's Scholar Recipient
3011270,NULL,NULL
3011285,NULL,NULL
3011289,COS,Cal Opportunity Scholarship Recipient
3011289,IAS,Incentive Awards Scholar. Recipient
3011292,CAL,CAA Leadership Award Scholar
3011297,NULL,NULL
3011311,NULL,NULL
3011324,NULL,NULL
3011329,NULL,NULL
3011338,RCS,Regents'/Chancellor's Scholar Recipient
3011350,NULL,NULL
3011383,NULL,NULL
3011384,NULL,NULL
3011437,NULL,NULL
3011492,NULL,NULL
3011500,NULL,NULL
3011503,NULL,NULL
3011504,NULL,NULL
3011508,NULL,NULL
3011511,NULL,NULL
3011513,NULL,NULL
3011514,NULL,NULL
3011516,NULL,NULL
3011523,NULL,NULL
3011533,NULL,NULL
3011534,NULL,NULL
3011545,NULL,NULL
3011546,CAL,CAA Leadership Award Scholar
3011549,NULL,NULL
3011554,NULL,NULL
3011556,NULL,NULL
3011563,NULL,NULL
3011568,NULL,NULL
3011570,NULL,NULL
3011573,PBK,Phi Beta Kappa
3011578,NULL,NULL
3011590,NULL,NULL
3011596,NULL,NULL
3011619,NULL,NULL
3011622,NULL,NULL
3011628,NULL,NULL
3011630,CAL,CAA Leadership Award Scholar
3011630,COS,Cal Opportunity Scholarship Recipient
3011634,NULL,NULL
3011640,NULL,NULL
3011641,NULL,NULL
3011643,NULL,NULL
3011644,NULL,NULL
3011647,NULL,NULL
3011649,NULL,NULL
3011650,NULL,NULL
3011656,NULL,NULL
3011685,NULL,NULL
3011686,NULL,NULL
3011703,NULL,NULL
3011745,NULL,NULL
3011789,NULL,NULL
3011825,NULL,NULL
3011871,CAL,CAA Leadership Award Scholar
3011871,RCS,Regents'/Chancellor's Scholar Recipient
3011874,NULL,NULL
3011876,NULL,NULL
3011879,NULL,NULL
3011881,CAL,CAA Leadership Award Scholar
3011885,NULL,NULL
3011888,NULL,NULL
3011895,NULL,NULL
3011897,NULL,NULL
3011898,NULL,NULL
3011905,NULL,NULL
3011906,NULL,NULL
3011907,NULL,NULL
3011911,CAL,CAA Leadership Award Scholar
3011911,PBK,Phi Beta Kappa
3011915,NULL,NULL
3011920,NULL,NULL
3011921,NULL,NULL
3011922,NULL,NULL
3011923,NULL,NULL
3011925,NULL,NULL
3011929,CAL,CAA Leadership Award Scholar
3011930,NULL,NULL
3011939,NULL,NULL
3011953,NULL,NULL
3011954,NULL,NULL
3011964,NULL,NULL
3011970,NULL,NULL
3011972,NULL,NULL
3011975,NULL,NULL
3011976,NULL,NULL
3011981,NULL,NULL
3011983,NULL,NULL
3011985,NULL,NULL
3011990,NULL,NULL
3011993,NULL,NULL
3011999,NULL,NULL
3012000,NULL,NULL
3012001,NULL,NULL
3012002,NULL,NULL
3012004,NULL,NULL
3012008,PBK,Phi Beta Kappa
3012012,NULL,NULL
3012015,NULL,NULL
3012016,NULL,NULL
3012021,NULL,NULL
3012023,NULL,NULL
3012024,NULL,NULL
3012025,NULL,NULL
3012029,NULL,NULL
3012034,PBK,Phi Beta Kappa
3012039,NULL,NULL
3012042,CAL,CAA Leadership Award Scholar
3012052,NULL,NULL
3012059,NULL,NULL
3012064,NULL,NULL
3012067,NULL,NULL
3012068,NULL,NULL
3012070,NULL,NULL
3012071,NULL,NULL
3012077,NULL,NULL
3012078,CAS,CAA Achievement Award Scholar
3012078,COS,Cal Opportunity Scholarship Recipient
3012079,NULL,NULL
3012082,NULL,NULL
3012084,NULL,NULL
3012099,NULL,NULL
3012101,PBK,Phi Beta Kappa
3012106,NULL,NULL
3012110,NULL,NULL
3012111,NULL,NULL
3012113,NULL,NULL
3012114,NULL,NULL
3012115,NULL,NULL
3012117,NULL,NULL
3012125,NULL,NULL
3012129,NULL,NULL
3012132,NULL,NULL
3012137,NULL,NULL
3012138,PBK,Phi Beta Kappa
3012138,RCS,Regents'/Chancellor's Scholar Recipient
3012141,CAL,CAA Leadership Award Scholar
3012146,NULL,NULL
3012154,NULL,NULL
3012157,RCS,Regents'/Chancellor's Scholar Recipient
3012159,NULL,NULL
3012161,NULL,NULL
3012184,NULL,NULL
3012187,NULL,NULL
3012194,NULL,NULL
3012195,PBK,Phi Beta Kappa
3012198,NULL,NULL
3012202,NULL,NULL
3012203,NULL,NULL
3012204,NULL,NULL
3012213,NULL,NULL
3012217,NULL,NULL
3012220,NULL,NULL
3012226,NULL,NULL
3012227,NULL,NULL
3012229,NULL,NULL
3012241,NULL,NULL
3012248,NULL,NULL
3012249,CAL,CAA Leadership Award Scholar
3012251,NULL,NULL
3012252,NULL,NULL
3012259,NULL,NULL
3012261,NULL,NULL
3012288,CAL,CAA Leadership Award Scholar
3012292,NULL,NULL
3012293,NULL,NULL
3012294,COS,Cal Opportunity Scholarship Recipient
3012316,NULL,NULL
3012360,NULL,NULL
3012361,NULL,NULL
3012362,NULL,NULL
3012388,NULL,NULL
3012647,NULL,NULL
3012648,NULL,NULL
3012688,NULL,NULL
3012735,NULL,NULL
3012828,NULL,NULL
3012831,EQS,CA Equity Scholars Award
3012836,NULL,NULL
3012838,NULL,NULL
3012841,NULL,NULL
3012842,NULL,NULL
3012843,CAL,CAA Leadership Award Scholar
3012844,NULL,NULL
3012845,RCS,Regents'/Chancellor's Scholar Recipient
3012846,NULL,NULL
3012849,CAL,CAA Leadership Award Scholar
3012858,NULL,NULL
3012859,PBK,Phi Beta Kappa
3012861,NULL,NULL
3012862,NULL,NULL
3012874,NULL,NULL
3012876,NULL,NULL
3012880,NULL,NULL
3012886,NULL,NULL
3012890,NULL,NULL
3012894,NULL,NULL
3012899,NULL,NULL
3012903,NULL,NULL
3012905,NULL,NULL
3012906,NULL,NULL
3012909,CAL,CAA Leadership Award Scholar
3012909,IAS,Incentive Awards Scholar. Recipient
3012911,NULL,NULL
3012914,NULL,NULL
3012915,NULL,NULL
3012916,PBK,Phi Beta Kappa
3012917,NULL,NULL
3012918,NULL,NULL
3012926,NULL,NULL
3012928,NULL,NULL
3012929,CAL,CAA Leadership Award Scholar
3012932,NULL,NULL
3013240,NULL,NULL
3013251,RCS,Regents'/Chancellor's Scholar Recipient
3013257,CAL,CAA Leadership Award Scholar
3013258,COS,Cal Opportunity Scholarship Recipient
3013258,IAS,Incentive Awards Scholar. Recipient
3013262,NULL,NULL
3013264,NULL,NULL
3013271,NULL,NULL
3013272,NULL,NULL
3013277,NULL,NULL
3013281,NULL,NULL
3013294,NULL,NULL
3013306,NULL,NULL
3013307,NULL,NULL
3013308,NULL,NULL
3013313,NULL,NULL
3013314,NULL,NULL
3013336,NULL,NULL
3013337,NULL,NULL
3013346,NULL,NULL
3013347,NULL,NULL
3013355,NULL,NULL
3013362,NULL,NULL
3013728,NULL,NULL
3013737,NULL,NULL
3013762,NULL,NULL
3013771,NULL,NULL
3013777,NULL,NULL
3013785,NULL,NULL
3013793,NULL,NULL
3013794,NULL,NULL
3013795,NULL,NULL
3013797,PBK,Phi Beta Kappa
3013797,RCS,Regents'/Chancellor's Scholar Recipient
3013798,PBK,Phi Beta Kappa
3013798,RCS,Regents'/Chancellor's Scholar Recipient
3013806,NULL,NULL
3013812,NULL,NULL
3013813,NULL,NULL
3013822,NULL,NULL
3013832,NULL,NULL
3013835,NULL,NULL
3013849,NULL,NULL
3013852,NULL,NULL
3013853,PBK,Phi Beta Kappa
3013854,COS,Cal Opportunity Scholarship Recipient
3013858,NULL,NULL
3013891,NULL,NULL
3013913,NULL,NULL
3014067,NULL,NULL
3014072,NULL,NULL
3014073,CAL,CAA Leadership Award Scholar
3014076,NULL,NULL
3014078,RCS,Regents'/Chancellor's Scholar Recipient
3014082,NULL,NULL
3014085,NULL,NULL
3014086,NULL,NULL
3014088,NULL,NULL
3014095,NULL,NULL
3014100,NULL,NULL
3014101,NULL,NULL
3014104,NULL,NULL
3014107,NULL,NULL
3014111,NULL,NULL
3014113,NULL,NULL
3014115,NULL,NULL
3014130,NULL,NULL
3014134,NULL,NULL
3014136,NULL,NULL
3014140,NULL,NULL
3014150,NULL,NULL
3014151,NULL,NULL
3014155,NULL,NULL
3014157,NULL,NULL
3014163,NULL,NULL
3014164,NULL,NULL
3014169,PBK,Phi Beta Kappa
3014171,NULL,NULL
3014175,NULL,NULL
3014176,CAL,CAA Leadership Award Scholar
3014182,NULL,NULL
3014184,PBK,Phi Beta Kappa
3014184,WML,IGS William K. Muir Jr. Leadership Award
3014190,NULL,NULL
3014192,IAS,Incentive Awards Scholar. Recipient
3014194,NULL,NULL
3014197,NULL,NULL
3014204,NULL,NULL
3014205,NULL,NULL
3014208,CAL,CAA Leadership Award Scholar
3014208,RCS,Regents'/Chancellor's Scholar Recipient
3014209,RCS,Regents'/Chancellor's Scholar Recipient
3014210,CAL,CAA Leadership Award Scholar
3014210,RCS,Regents'/Chancellor's Scholar Recipient
3014211,NULL,NULL
3014213,IAS,Incentive Awards Scholar. Recipient
3014218,NULL,NULL
3014220,NULL,NULL
3014223,NULL,NULL
3014227,NULL,NULL
3014228,NULL,NULL
3014231,NULL,NULL
3014238,NULL,NULL
3014239,NULL,NULL
3014240,NULL,NULL
3014244,NULL,NULL
3014246,NULL,NULL
3014249,NULL,NULL
3014250,NULL,NULL
3014254,NULL,NULL
3014255,NULL,NULL
3014262,NULL,NULL
3014267,IAS,Incentive Awards Scholar. Recipient
3014269,NULL,NULL
3014272,NULL,NULL
3014287,RCS,Regents'/Chancellor's Scholar Recipient
3014290,NULL,NULL
3014293,NULL,NULL
3014300,NULL,NULL
3014302,NULL,NULL
3014313,NULL,NULL
3014314,CAL,CAA Leadership Award Scholar
3014322,NULL,NULL
3014323,NULL,NULL
3014334,CAL,CAA Leadership Award Scholar
3014350,NULL,NULL
3014408,NULL,NULL
3014474,NULL,NULL
3014773,CAL,CAA Leadership Award Scholar
3014776,NULL,NULL
3014784,NULL,NULL
3014785,NULL,NULL
3014787,NULL,NULL
3014789,CAL,CAA Leadership Award Scholar
3014795,NULL,NULL
3014797,NULL,NULL
3014799,NULL,NULL
3014801,NULL,NULL
3014803,NULL,NULL
3014806,NULL,NULL
3014807,NULL,NULL
3014808,NULL,NULL
3014811,PBK,Phi Beta Kappa
3014811,RCS,Regents'/Chancellor's Scholar Recipient
3014813,CAL,CAA Leadership Award Scholar
3014814,NULL,NULL
3014817,NULL,NULL
3014823,NULL,NULL
3014831,CAL,CAA Leadership Award Scholar
3014837,NULL,NULL
3014842,RCS,Regents'/Chancellor's Scholar Recipient
3014844,NULL,NULL
3014848,NULL,NULL
3014849,NULL,NULL
3014850,NULL,NULL
3014851,PBK,Phi Beta Kappa
3014851,RCS,Regents'/Chancellor's Scholar Recipient
3014857,NULL,NULL
3014858,CAL,CAA Leadership Award Scholar
3014862,NULL,NULL
3014865,NULL,NULL
3014870,NULL,NULL
3014874,RCS,Regents'/Chancellor's Scholar Recipient
3014882,COS,Cal Opportunity Scholarship Recipient
3014883,NULL,NULL
3014886,NULL,NULL
3014892,NULL,NULL
3014893,NULL,NULL
3014898,NULL,NULL
3014905,NULL,NULL
3014912,NULL,NULL
3014919,NULL,NULL
3014921,NULL,NULL
3014922,NULL,NULL
3014937,NULL,NULL
3014942,NULL,NULL
3014946,NULL,NULL
3014947,CAL,CAA Leadership Award Scholar
3014951,NULL,NULL
3014952,NULL,NULL
3014963,NULL,NULL
3014966,PBK,Phi Beta Kappa
3014968,NULL,NULL
3014972,PBK,Phi Beta Kappa
3014973,PBK,Phi Beta Kappa
3014976,NULL,NULL
3014978,CAL,CAA Leadership Award Scholar
3014978,PBK,Phi Beta Kappa
3014978,RCS,Regents'/Chancellor's Scholar Recipient
3014988,NULL,NULL
3014991,NULL,NULL
3014993,NULL,NULL
3014994,NULL,NULL
3014995,NULL,NULL
3014999,NULL,NULL
3015002,NULL,NULL
3015007,NULL,NULL
3015024,NULL,NULL
3015201,NULL,NULL
3015203,NULL,NULL
3015206,CAL,CAA Leadership Award Scholar
3015206,PBK,Phi Beta Kappa
3015215,RCS,Regents'/Chancellor's Scholar Recipient
3015217,NULL,NULL
3015222,NULL,NULL
3015225,NULL,NULL
3015230,NULL,NULL
3015232,NULL,NULL
3015235,NULL,NULL
3015236,NULL,NULL
3015241,NULL,NULL
3015243,NULL,NULL
3015247,NULL,NULL
3015248,NULL,NULL
3015249,NULL,NULL
3015250,NULL,NULL
3015253,NULL,NULL
3015255,NULL,NULL
3015257,NULL,NULL
3015266,CAL,CAA Leadership Award Scholar
3015266,PBK,Phi Beta Kappa
3015268,NULL,NULL
3015274,NULL,NULL
3015292,NULL,NULL
3015293,NULL,NULL
3015297,NULL,NULL
3015300,NULL,NULL
3015311,NULL,NULL
3015320,NULL,NULL
3015336,NULL,NULL
3015337,NULL,NULL
3015339,NULL,NULL
3015342,NULL,NULL
3015345,NULL,NULL
3015347,NULL,NULL
3015352,NULL,NULL
3015355,NULL,NULL
3015357,NULL,NULL
3015359,NULL,NULL
3015360,NULL,NULL
3015369,OTH,Other Award
3015373,PBK,Phi Beta Kappa
3015379,NULL,NULL
3015385,NULL,NULL
3015388,NULL,NULL
3015393,NULL,NULL
3015394,NULL,NULL
3015397,NULL,NULL
3015399,NULL,NULL
3015401,NULL,NULL
3015405,NULL,NULL
3015456,NULL,NULL
3015606,NULL,NULL
3015611,RCS,Regents'/Chancellor's Scholar Recipient
3015618,NULL,NULL
3015629,NULL,NULL
3015631,NULL,NULL
3015635,NULL,NULL
3015643,CAL,CAA Leadership Award Scholar
3015647,NULL,NULL
3015649,CAL,CAA Leadership Award Scholar
3015659,NULL,NULL
3015662,CAL,CAA Leadership Award Scholar
3015663,NULL,NULL
3015677,NULL,NULL
3015683,CAL,CAA Leadership Award Scholar
3015693,NULL,NULL
3015704,NULL,NULL
3015706,NULL,NULL
3015708,NULL,NULL
3015710,NULL,NULL
3015712,CAL,CAA Leadership Award Scholar
3015716,NULL,NULL
3015717,NULL,NULL
3015723,NULL,NULL
3015727,NULL,NULL
3015729,CAL,CAA Leadership Award Scholar
3015730,RCS,Regents'/Chancellor's Scholar Recipient
3015731,CAL,CAA Leadership Award Scholar
3015733,CAL,CAA Leadership Award Scholar
3015739,NULL,NULL
3015744,NULL,NULL
3015746,NULL,NULL
3015749,NULL,NULL
3015757,CAL,CAA Leadership Award Scholar
3015757,CAS,CAA Achievement Award Scholar
3015757,RCS,Regents'/Chancellor's Scholar Recipient
3015758,NULL,NULL
3015760,NULL,NULL
3015761,RCS,Regents'/Chancellor's Scholar Recipient
3015765,PBK,Phi Beta Kappa
3015766,NULL,NULL
3015777,NULL,NULL
3015778,RCS,Regents'/Chancellor's Scholar Recipient
3015784,NULL,NULL
3015791,NULL,NULL
3015804,NULL,NULL
3015806,RCS,Regents'/Chancellor's Scholar Recipient
3015807,NULL,NULL
3015809,NULL,NULL
3015825,NULL,NULL
3015826,CAL,CAA Leadership Award Scholar
3015827,NULL,NULL
3015907,NULL,NULL
3015953,NULL,NULL
3016989,NULL,NULL
3016997,NULL,NULL
3016998,NULL,NULL
3017002,RCS,Regents'/Chancellor's Scholar Recipient
3017003,NULL,NULL
3017006,NULL,NULL
3017009,NULL,NULL
3017011,NULL,NULL
3017014,NULL,NULL
3017015,NULL,NULL
3017017,NULL,NULL
3017024,NULL,NULL
3017030,NULL,NULL
3017032,NULL,NULL
3017035,NULL,NULL
3017044,NULL,NULL
3017046,NULL,NULL
3017056,NULL,NULL
3017060,NULL,NULL
3017061,NULL,NULL
3017068,NULL,NULL
3017070,NULL,NULL
3017071,NULL,NULL
3017083,RCS,Regents'/Chancellor's Scholar Recipient
3017087,NULL,NULL
3017091,NULL,NULL
3017092,NULL,NULL
3017100,NULL,NULL
3017102,NULL,NULL
3017108,NULL,NULL
3017110,NULL,NULL
3017111,NULL,NULL
3017112,NULL,NULL
3017113,NULL,NULL
3017126,NULL,NULL
3017127,NULL,NULL
3017128,NULL,NULL
3017133,RCS,Regents'/Chancellor's Scholar Recipient
3017134,NULL,NULL
3017136,NULL,NULL
3017137,NULL,NULL
3017140,NULL,NULL
3017149,PBK,Phi Beta Kappa
3017150,CAL,CAA Leadership Award Scholar
3017150,RCS,Regents'/Chancellor's Scholar Recipient
3017151,NULL,NULL
3017152,NULL,NULL
3017154,PBK,Phi Beta Kappa
3017159,NULL,NULL
3024861,NULL,NULL
3024862,NULL,NULL
3024868,NULL,NULL
3024869,NULL,NULL
3024873,NULL,NULL
3024874,NULL,NULL
3024876,NULL,NULL
3024878,NULL,NULL
3024882,NULL,NULL
3024886,NULL,NULL
3024890,NULL,NULL
3024893,NULL,NULL
3024896,NULL,NULL
3024897,NULL,NULL
3024901,NULL,NULL
3024916,NULL,NULL
3024919,NULL,NULL
3024922,NULL,NULL
3024924,NULL,NULL
3024928,NULL,NULL
3024964,NULL,NULL
3024968,NULL,NULL
3024983,NULL,NULL
3024984,NULL,NULL
3024986,NULL,NULL
3024987,NULL,NULL
3024988,NULL,NULL
3024989,NULL,NULL
3024991,NULL,NULL
3024992,NULL,NULL
3024996,NULL,NULL
3024998,NULL,NULL
3025000,NULL,NULL
3025003,NULL,NULL
3025005,BUE,BU Haas Board Fellow Exc Award
3025006,NULL,NULL
3025011,NULL,NULL
3025018,NULL,NULL
3025021,NULL,NULL
3025023,NULL,NULL
3025026,NULL,NULL
3025029,NULL,NULL
3025044,NULL,NULL
3025048,NULL,NULL
3025056,NULL,NULL
3025063,BUE,BU Haas Board Fellow Exc Award
3025064,NULL,NULL
3025080,NULL,NULL
3025087,NULL,NULL
3025099,NULL,NULL
3025101,NULL,NULL
3025115,NULL,NULL
3025126,BUE,BU Haas Board Fellow Exc Award
3025126,BUS,BU Haas Students Always
3025130,RCS,Regents'/Chancellor's Scholar Recipient
3025143,NULL,NULL
3025149,NULL,NULL
3025151,NULL,NULL
3025158,NULL,NULL
3025160,NULL,NULL
3025167,NULL,NULL
3025179,NULL,NULL
3025181,PBK,Phi Beta Kappa
3025192,NULL,NULL
3025194,NULL,NULL
3025195,NULL,NULL
3025198,NULL,NULL
3025200,NULL,NULL
3025211,NULL,NULL
3025216,NULL,NULL
3025218,NULL,NULL
3025230,NULL,NULL
3025234,NULL,NULL
3025236,NULL,NULL
3025239,NULL,NULL
3025241,NULL,NULL
3025244,NULL,NULL
3025251,NULL,NULL
3025253,NULL,NULL
3025264,CAL,CAA Leadership Award Scholar
3025266,CAL,CAA Leadership Award Scholar
3025266,PBK,Phi Beta Kappa
3025276,NULL,NULL
3025295,NULL,NULL
3025300,NULL,NULL
3025319,NULL,NULL
3025320,NULL,NULL
3025322,NULL,NULL
3025323,NULL,NULL
3025328,CAL,CAA Leadership Award Scholar
3025334,NULL,NULL
3025337,NULL,NULL
3025338,NULL,NULL
3025339,NULL,NULL
3025343,NULL,NULL
3025345,NULL,NULL
3025346,NULL,NULL
3025351,NULL,NULL
3025363,NULL,NULL
3025368,NULL,NULL
3025379,NULL,NULL
3025386,BUE,BU Haas Board Fellow Exc Award
3025388,NULL,NULL
3025392,NULL,NULL
3025399,NULL,NULL
3025402,NULL,NULL
3025403,NULL,NULL
3025404,NULL,NULL
3025410,NULL,NULL
3025411,NULL,NULL
3025413,RCS,Regents'/Chancellor's Scholar Recipient
3025418,NULL,NULL
3025426,NULL,NULL
3025432,NULL,NULL
3025436,NULL,NULL
3025440,BUE,BU Haas Board Fellow Exc Award
3025444,NULL,NULL
3025446,NULL,NULL
3025447,NULL,NULL
3025448,NULL,NULL
3025449,NULL,NULL
3027258,NULL,NULL
3027263,NULL,NULL
3027264,BUE,BU Haas Board Fellow Exc Award
3027265,NULL,NULL
3027278,NULL,NULL
3027280,NULL,NULL
3027286,NULL,NULL
3027298,NULL,NULL
3027299,NULL,NULL
3027303,NULL,NULL
3027304,NULL,NULL
3027311,CAL,CAA Leadership Award Scholar
3027311,CAR,CAA Barbara Rosenthal Israel Award
3027311,RCS,Regents'/Chancellor's Scholar Recipient
3027314,NULL,NULL
3027326,CAL,CAA Leadership Award Scholar
3027327,NULL,NULL
3027330,NULL,NULL
3027336,NULL,NULL
3027339,NULL,NULL
3027340,NULL,NULL
3027343,NULL,NULL
3027352,NULL,NULL
3027353,NULL,NULL
3027355,NULL,NULL
3027385,NULL,NULL
3027387,NULL,NULL
3027404,NULL,NULL
3027405,NULL,NULL
3027413,NULL,NULL
3027414,CAL,CAA Leadership Award Scholar
3027415,NULL,NULL
3027423,NULL,NULL
3027424,NULL,NULL
3027425,NULL,NULL
3027429,IBF,BU Haas Investment Bank Fellowship
3027437,NULL,NULL
3027438,NULL,NULL
3027440,NULL,NULL
3027443,IGM,Mike Synar Research Fellowship
3027444,NULL,NULL
3027445,NULL,NULL
3027449,NULL,NULL
3027452,NULL,NULL
3027459,CAL,CAA Leadership Award Scholar
3027461,NULL,NULL
3027462,NULL,NULL
3027473,NULL,NULL
3027475,CAL,CAA Leadership Award Scholar
3027482,NULL,NULL
3027486,NULL,NULL
3027492,CAS,CAA Achievement Award Scholar
3027494,NULL,NULL
3027500,NULL,NULL
3027501,NULL,NULL
3027505,NULL,NULL
3027508,NULL,NULL
3027509,NULL,NULL
3027514,NULL,NULL
3027515,NULL,NULL
3027516,NULL,NULL
3027517,NULL,NULL
3027520,NULL,NULL
3027530,NULL,NULL
3027532,NULL,NULL
3027538,NULL,NULL
3027543,NULL,NULL
3027545,NULL,NULL
3027550,NULL,NULL
3027551,NULL,NULL
3027552,NULL,NULL
3027554,BUE,BU Haas Board Fellow Exc Award
3027561,NULL,NULL
3027564,NULL,NULL
3027572,NULL,NULL
3027576,NULL,NULL
3027580,NULL,NULL
3027583,NULL,NULL
3027600,NULL,NULL
3027601,PBK,Phi Beta Kappa
3027602,NULL,NULL
3027613,NULL,NULL
3027620,NULL,NULL
3027621,NULL,NULL
3027624,BUQ,BU Haas Question the Status Quo Awd
3027625,NULL,NULL
3027638,NULL,NULL
3027642,NULL,NULL
3027650,NULL,NULL
3027652,NULL,NULL
3027656,NULL,NULL
3027663,NULL,NULL
3027668,NULL,NULL
3027684,NULL,NULL
3027685,NULL,NULL
3027686,NULL,NULL
3027693,NULL,NULL
3027694,NULL,NULL
3027695,NULL,NULL
3027700,NULL,NULL
3027701,BUE,BU Haas Board Fellow Exc Award
3027704,NULL,NULL
3027705,CAL,CAA Leadership Award Scholar
3027709,NULL,NULL
3027711,NULL,NULL
3027720,NULL,NULL
3027728,NULL,NULL
3027733,NULL,NULL
3027735,NULL,NULL
3027743,CAL,CAA Leadership Award Scholar
3027745,NULL,NULL
3027747,NULL,NULL
3027748,NULL,NULL
3027750,NULL,NULL
3027752,CAL,CAA Leadership Award Scholar
3027754,NULL,NULL
3027757,NULL,NULL
3027760,NULL,NULL
3027763,NULL,NULL
3027764,NULL,NULL
3027767,NULL,NULL
3027769,NULL,NULL
3027774,NULL,NULL
3027784,NULL,NULL
3027789,NULL,NULL
3027791,NULL,NULL
3027805,NULL,NULL
3027808,NULL,NULL
3027817,NULL,NULL
3027822,NULL,NULL
3027840,NULL,NULL
3027853,NULL,NULL
3027863,NULL,NULL
3027865,NULL,NULL
3027866,BUE,BU Haas Board Fellow Exc Award
3027877,NULL,NULL
3027879,NULL,NULL
3027882,NULL,NULL
3027893,NULL,NULL
3027896,NULL,NULL
3027897,NULL,NULL
3027898,NULL,NULL
3027903,NULL,NULL
3027907,NULL,NULL
3027912,NULL,NULL
3027914,NULL,NULL
3027918,NULL,NULL
3027925,NULL,NULL
3027926,NULL,NULL
3027928,NULL,NULL
3027929,NULL,NULL
3027931,NULL,NULL
3027932,NULL,NULL
3027936,RCS,Regents'/Chancellor's Scholar Recipient
3027941,NULL,NULL
3027944,NULL,NULL
3027948,BUE,BU Haas Board Fellow Exc Award
3027950,NULL,NULL
3027955,NULL,NULL
3027962,NULL,NULL
3027968,NULL,NULL
3027969,PBK,Phi Beta Kappa
3027970,NULL,NULL
3027971,NULL,NULL
3027972,NULL,NULL
3027982,NULL,NULL
3027987,NULL,NULL
3027989,NULL,NULL
3027998,NULL,NULL
3028003,NULL,NULL
3028005,NULL,NULL
3028007,NULL,NULL
3028008,NULL,NULL
3028010,NULL,NULL
3028019,NULL,NULL
3028022,NULL,NULL
3028023,NULL,NULL
3028027,NULL,NULL
3028029,NULL,NULL
3028034,NULL,NULL
3028042,NULL,NULL
3028050,NULL,NULL
3028053,NULL,NULL
3028061,NULL,NULL
3028069,CAL,CAA Leadership Award Scholar
3028069,RCS,Regents'/Chancellor's Scholar Recipient
3028080,BUE,BU Haas Board Fellow Exc Award
3028087,NULL,NULL
3028095,NULL,NULL
3028104,NULL,NULL
3028105,NULL,NULL
3028108,NULL,NULL
3028110,NULL,NULL
3028112,CAL,CAA Leadership Award Scholar
3028114,NULL,NULL
3028115,NULL,NULL
3028118,NULL,NULL
3028120,NULL,NULL
3028125,NULL,NULL
3028129,NULL,NULL
3028136,NULL,NULL
3028145,NULL,NULL
3028148,NULL,NULL
3028150,NULL,NULL
3028152,NULL,NULL
3028156,NULL,NULL
3028165,NULL,NULL
3028170,NULL,NULL
3028175,NULL,NULL
3028180,NULL,NULL
3028183,NULL,NULL
3028197,NULL,NULL
3028200,NULL,NULL
3028201,NULL,NULL
3028229,NULL,NULL
3028230,NULL,NULL
3028231,NULL,NULL
3028235,NULL,NULL
3028245,NULL,NULL
3028247,NULL,NULL
3028265,NULL,NULL
3028268,NULL,NULL
3028270,NULL,NULL
3028440,CAL,CAA Leadership Award Scholar
3028440,RCS,Regents'/Chancellor's Scholar Recipient
3028450,NULL,NULL
3028457,NULL,NULL
3028460,NULL,NULL
3028465,NULL,NULL
3028467,NULL,NULL
3028470,CAL,CAA Leadership Award Scholar
3028470,COS,Cal Opportunity Scholarship Recipient
3028470,IAS,Incentive Awards Scholar. Recipient
3028475,NULL,NULL
3028479,NULL,NULL
3028490,NULL,NULL
3028495,NULL,NULL
3028499,BUE,BU Haas Board Fellow Exc Award
3028502,NULL,NULL
3028503,COS,Cal Opportunity Scholarship Recipient
3028514,NULL,NULL
3028515,NULL,NULL
3028517,NULL,NULL
3028519,NULL,NULL
3028520,NULL,NULL
3028526,NULL,NULL
3028527,NULL,NULL
3028539,NULL,NULL
