entity_id,sport_code,sport_desc
818438,NULL,NULL
818440,NULL,NULL
818443,NULL,NULL
818444,NULL,NULL
818448,RSLC,Cal LaCrosse Club
818451,NULL,NULL
818466,NULL,NULL
818467,NULL,NULL
818487,NULL,NULL
818490,NULL,NULL
818491,NULL,NULL
818502,NULL,NULL
818515,NULL,NULL
818518,NULL,NULL
818561,NULL,NULL
818580,NULL,NULL
818583,NULL,NULL
818587,NULL,NULL
818601,NULL,NULL
818613,NULL,NULL
818627,NULL,NULL
818631,NULL,NULL
818633,NULL,NULL
818639,NULL,NULL
818641,NULL,NULL
818652,NULL,NULL
818654,NULL,NULL
818658,NULL,NULL
818660,NULL,NULL
818662,NULL,NULL
818669,NULL,NULL
818671,NULL,NULL
818675,NULL,NULL
818686,NULL,NULL
818701,NULL,NULL
818703,NULL,NULL
818712,NULL,NULL
818720,ICA,Intercollegiate Athlete
818720,MABS,Baseball - Men
818725,NULL,NULL
818749,NULL,NULL
818755,NULL,NULL
818757,NULL,NULL
818762,NULL,NULL
818764,NULL,NULL
818778,NULL,NULL
818790,NULL,NULL
818810,RSCY,Cal Cycling Club
818860,NULL,NULL
818883,NULL,NULL
818918,NULL,NULL
818932,NULL,NULL
818957,NULL,NULL
818958,NULL,NULL
818967,NULL,NULL
818968,NULL,NULL
818977,NULL,NULL
818979,NULL,NULL
818980,NULL,NULL
818986,NULL,NULL
818996,NULL,NULL
819007,NULL,NULL
819011,NULL,NULL
819022,NULL,NULL
819025,NULL,NULL
819033,NULL,NULL
819037,NULL,NULL
819043,NULL,NULL
819045,NULL,NULL
819056,NULL,NULL
819059,NULL,NULL
819064,NULL,NULL
819065,NULL,NULL
819069,NULL,NULL
819071,NULL,NULL
819075,NULL,NULL
819076,NULL,NULL
819082,NULL,NULL
819086,NULL,NULL
819088,NULL,NULL
819089,NULL,NULL
819094,NULL,NULL
819097,NULL,NULL
819105,NULL,NULL
819108,NULL,NULL
819110,ICA,Intercollegiate Athlete
819110,MABB,Basketball - Men
819114,NULL,NULL
819116,NULL,NULL
819117,NULL,NULL
819118,ICA,Intercollegiate Athlete
819118,MACR,Cross Country - Men
819118,MATL,Track & Field - Men
819126,ICA,Intercollegiate Athlete
819126,WACC,WIA Track/Cross Country
819135,RSAR,Cal Archery Club
819139,NULL,NULL
819141,NULL,NULL
819143,NULL,NULL
819157,NULL,NULL
819179,NULL,NULL
819190,NULL,NULL
819194,NULL,NULL
819198,NULL,NULL
819204,NULL,NULL
819208,NULL,NULL
819214,NULL,NULL
819217,NULL,NULL
819231,NULL,NULL
819236,NULL,NULL
819238,NULL,NULL
819243,ICA,Intercollegiate Athlete
819243,MACC,Crew - Men
819250,NULL,NULL
819268,NULL,NULL
819269,NULL,NULL
819271,NULL,NULL
819277,NULL,NULL
819293,NULL,NULL
819295,NULL,NULL
819302,NULL,NULL
819309,NULL,NULL
819319,NULL,NULL
819341,NULL,NULL
819351,NULL,NULL
819472,NULL,NULL
819480,NULL,NULL
819499,NULL,NULL
819567,NULL,NULL
819637,NULL,NULL
819638,NULL,NULL
819760,NULL,NULL
819796,NULL,NULL
819798,NULL,NULL
819803,NULL,NULL
819804,ICA,Intercollegiate Athlete
819804,WAGY,Gymnastics - Women
819806,NULL,NULL
819814,NULL,NULL
819863,NULL,NULL
819872,NULL,NULL
819876,NULL,NULL
819879,NULL,NULL
819883,NULL,NULL
819897,NULL,NULL
819909,ICA,Intercollegiate Athlete
819909,MAFL,Football - Men
819915,NULL,NULL
819943,NULL,NULL
819950,NULL,NULL
819984,NULL,NULL
819993,NULL,NULL
819998,NULL,NULL
820004,ICA,Intercollegiate Athlete
820004,MAFL,Football - Men
820007,NULL,NULL
820014,NULL,NULL
820099,NULL,NULL
820120,NULL,NULL
820145,NULL,NULL
820151,NULL,NULL
820155,NULL,NULL
820164,NULL,NULL
820169,NULL,NULL
820172,NULL,NULL
820184,NULL,NULL
820190,NULL,NULL
820198,NULL,NULL
820204,NULL,NULL
820210,NULL,NULL
820213,NULL,NULL
820216,NULL,NULL
820229,NULL,NULL
820234,NULL,NULL
820235,NULL,NULL
820237,NULL,NULL
820238,RSLC,Cal LaCrosse Club
820238,RSLM,Cal Lacrosse Club - Men
820271,RSIH,Cal Ice Hockey Club
820273,NULL,NULL
820274,NULL,NULL
820275,NULL,NULL
820280,NULL,NULL
820292,NULL,NULL
820335,NULL,NULL
820371,NULL,NULL
820385,NULL,NULL
820407,NULL,NULL
820420,NULL,NULL
820438,NULL,NULL
820440,NULL,NULL
820456,NULL,NULL
820513,NULL,NULL
820586,NULL,NULL
820697,NULL,NULL
820725,NULL,NULL
820754,NULL,NULL
820822,NULL,NULL
820823,NULL,NULL
820830,NULL,NULL
820834,NULL,NULL
820943,ICA,Intercollegiate Athlete
820943,MABS,Baseball - Men
820972,NULL,NULL
820987,NULL,NULL
820997,NULL,NULL
820999,NULL,NULL
821001,NULL,NULL
821008,NULL,NULL
821011,NULL,NULL
821019,NULL,NULL
821027,NULL,NULL
821033,NULL,NULL
821038,NULL,NULL
821050,NULL,NULL
821055,NULL,NULL
821061,NULL,NULL
821067,NULL,NULL
821072,NULL,NULL
821074,NULL,NULL
821078,NULL,NULL
821080,NULL,NULL
821085,NULL,NULL
821087,NULL,NULL
821090,NULL,NULL
821091,NULL,NULL
821096,NULL,NULL
821097,NULL,NULL
821106,NULL,NULL
821108,NULL,NULL
821112,NULL,NULL
821114,NULL,NULL
821116,NULL,NULL
821118,NULL,NULL
821122,NULL,NULL
821155,NULL,NULL
821163,NULL,NULL
821181,NULL,NULL
821182,NULL,NULL
821183,NULL,NULL
821190,NULL,NULL
821191,NULL,NULL
821196,NULL,NULL
821199,NULL,NULL
821200,NULL,NULL
821204,NULL,NULL
821205,NULL,NULL
821208,NULL,NULL
821211,NULL,NULL
821213,NULL,NULL
821219,NULL,NULL
821224,NULL,NULL
821226,NULL,NULL
821227,NULL,NULL
821230,NULL,NULL
821232,NULL,NULL
821234,NULL,NULL
821235,NULL,NULL
821242,NULL,NULL
821265,NULL,NULL
821266,NULL,NULL
821270,NULL,NULL
821273,NULL,NULL
821283,NULL,NULL
821289,NULL,NULL
821291,NULL,NULL
821295,NULL,NULL
821296,NULL,NULL
821299,NULL,NULL
821303,NULL,NULL
821315,NULL,NULL
821317,NULL,NULL
821319,NULL,NULL
821323,NULL,NULL
821324,NULL,NULL
821327,NULL,NULL
821330,NULL,NULL
821341,NULL,NULL
821342,NULL,NULL
821344,NULL,NULL
821352,NULL,NULL
821355,NULL,NULL
821356,NULL,NULL
821357,NULL,NULL
821360,NULL,NULL
821362,NULL,NULL
821364,NULL,NULL
821367,NULL,NULL
821377,NULL,NULL
821378,NULL,NULL
821388,NULL,NULL
821393,NULL,NULL
821399,NULL,NULL
821401,NULL,NULL
821402,NULL,NULL
821404,NULL,NULL
821406,NULL,NULL
821425,NULL,NULL
821432,NULL,NULL
821442,NULL,NULL
821443,NULL,NULL
821446,NULL,NULL
821448,NULL,NULL
821453,NULL,NULL
821457,NULL,NULL
821464,NULL,NULL
821466,NULL,NULL
821467,NULL,NULL
821471,NULL,NULL
821479,NULL,NULL
821481,NULL,NULL
821485,NULL,NULL
821491,NULL,NULL
821495,NULL,NULL
821497,NULL,NULL
821500,NULL,NULL
821501,NULL,NULL
821505,NULL,NULL
821508,NULL,NULL
821513,NULL,NULL
821517,NULL,NULL
821535,NULL,NULL
821574,NULL,NULL
821580,ICA,Intercollegiate Athlete
821580,MAFL,Football - Men
821583,NULL,NULL
821586,NULL,NULL
821588,NULL,NULL
821606,NULL,NULL
821610,ICA,Intercollegiate Athlete
821610,MATN,Tennis - Men
821612,NULL,NULL
821616,NULL,NULL
821621,NULL,NULL
821628,NULL,NULL
821634,NULL,NULL
821641,NULL,NULL
821643,ICA,Intercollegiate Athlete
821643,WAGY,Gymnastics - Women
821644,NULL,NULL
821645,NULL,NULL
821647,NULL,NULL
821650,NULL,NULL
821653,NULL,NULL
821655,NULL,NULL
821658,NULL,NULL
821664,NULL,NULL
821666,NULL,NULL
821670,NULL,NULL
821674,NULL,NULL
821680,NULL,NULL
821724,NULL,NULL
821727,NULL,NULL
821815,NULL,NULL
821820,NULL,NULL
821845,NULL,NULL
821846,NULL,NULL
821875,NULL,NULL
821884,NULL,NULL
821886,NULL,NULL
821888,NULL,NULL
821890,NULL,NULL
821893,NULL,NULL
821907,NULL,NULL
821910,NULL,NULL
821917,NULL,NULL
821926,NULL,NULL
821933,NULL,NULL
821935,NULL,NULL
821974,NULL,NULL
821986,NULL,NULL
821987,NULL,NULL
822007,NULL,NULL
822017,NULL,NULL
822025,NULL,NULL
822028,NULL,NULL
822033,NULL,NULL
822035,NULL,NULL
822043,NULL,NULL
822094,NULL,NULL
822110,NULL,NULL
822145,NULL,NULL
822147,NULL,NULL
822154,NULL,NULL
822160,NULL,NULL
822162,NULL,NULL
822168,NULL,NULL
822174,NULL,NULL
822187,NULL,NULL
822194,NULL,NULL
822198,NULL,NULL
822201,NULL,NULL
822209,NULL,NULL
822215,NULL,NULL
822247,NULL,NULL
822255,ICA,Intercollegiate Athlete
822255,MAFL,Football - Men
822279,ICA,Intercollegiate Athlete
822279,MACC,Crew - Men
822292,NULL,NULL
822293,NULL,NULL
822295,NULL,NULL
822296,NULL,NULL
822302,NULL,NULL
822319,NULL,NULL
822321,ICA,Intercollegiate Athlete
822321,MABB,Basketball - Men
822323,NULL,NULL
822328,NULL,NULL
822332,NULL,NULL
822335,NULL,NULL
822338,NULL,NULL
822341,NULL,NULL
822343,NULL,NULL
822350,NULL,NULL
822352,NULL,NULL
822354,NULL,NULL
822356,NULL,NULL
822361,NULL,NULL
822364,NULL,NULL
822365,NULL,NULL
822366,NULL,NULL
822368,NULL,NULL
822369,NULL,NULL
822374,NULL,NULL
822375,NULL,NULL
822379,NULL,NULL
822382,NULL,NULL
822384,NULL,NULL
822385,NULL,NULL
822386,NULL,NULL
822390,NULL,NULL
822391,NULL,NULL
822394,NULL,NULL
822395,NULL,NULL
822396,NULL,NULL
822400,NULL,NULL
822401,NULL,NULL
822402,NULL,NULL
822403,NULL,NULL
822406,NULL,NULL
822407,NULL,NULL
822408,NULL,NULL
822410,NULL,NULL
822412,NULL,NULL
822413,NULL,NULL
822414,NULL,NULL
822415,NULL,NULL
822416,NULL,NULL
822417,NULL,NULL
822418,NULL,NULL
822421,NULL,NULL
822425,NULL,NULL
822428,NULL,NULL
822438,NULL,NULL
822439,NULL,NULL
822441,NULL,NULL
822443,NULL,NULL
822445,NULL,NULL
822448,NULL,NULL
822449,NULL,NULL
822452,ICA,Intercollegiate Athlete
822452,MAWP,Water Polo - Men
822460,NULL,NULL
822463,NULL,NULL
822464,NULL,NULL
822466,NULL,NULL
822468,NULL,NULL
822469,NULL,NULL
822470,NULL,NULL
822472,NULL,NULL
822478,NULL,NULL
822479,NULL,NULL
822483,NULL,NULL
822484,NULL,NULL
822485,NULL,NULL
822487,NULL,NULL
822488,NULL,NULL
822491,NULL,NULL
822493,NULL,NULL
822497,NULL,NULL
822498,NULL,NULL
822501,NULL,NULL
822502,NULL,NULL
822504,NULL,NULL
822505,NULL,NULL
822510,NULL,NULL
822529,NULL,NULL
822539,NULL,NULL
822552,NULL,NULL
822560,NULL,NULL
822562,NULL,NULL
822569,NULL,NULL
822575,NULL,NULL
822580,NULL,NULL
822582,RSRQ,Cal Racquetball Club
822584,NULL,NULL
822586,NULL,NULL
822592,NULL,NULL
822597,NULL,NULL
822607,NULL,NULL
822610,NULL,NULL
822614,NULL,NULL
822617,ICA,Intercollegiate Athlete
822617,MARU,Rugby - Men
822619,NULL,NULL
822622,NULL,NULL
822624,NULL,NULL
822635,ICA,Intercollegiate Athlete
822635,MAFL,Football - Men
822636,NULL,NULL
822637,NULL,NULL
822647,NULL,NULL
822665,NULL,NULL
822670,NULL,NULL
822671,NULL,NULL
822675,NULL,NULL
822682,NULL,NULL
822692,NULL,NULL
822696,NULL,NULL
822699,NULL,NULL
822707,NULL,NULL
822711,NULL,NULL
822713,NULL,NULL
822747,NULL,NULL
822752,NULL,NULL
822761,NULL,NULL
822777,NULL,NULL
822785,NULL,NULL
822788,NULL,NULL
822802,NULL,NULL
822838,NULL,NULL
822858,NULL,NULL
822883,NULL,NULL
822887,NULL,NULL
822889,NULL,NULL
822904,NULL,NULL
822909,NULL,NULL
822911,NULL,NULL
822949,NULL,NULL
822954,NULL,NULL
822956,NULL,NULL
822961,NULL,NULL
822968,NULL,NULL
822972,NULL,NULL
822974,NULL,NULL
822983,NULL,NULL
822999,NULL,NULL
823011,NULL,NULL
823014,NULL,NULL
823033,NULL,NULL
823034,NULL,NULL
823036,NULL,NULL
823058,NULL,NULL
823060,NULL,NULL
823069,NULL,NULL
823070,NULL,NULL
823072,NULL,NULL
823076,NULL,NULL
823078,NULL,NULL
823084,NULL,NULL
823088,NULL,NULL
823089,NULL,NULL
823090,NULL,NULL
823093,NULL,NULL
823103,NULL,NULL
823107,NULL,NULL
823108,NULL,NULL
823109,NULL,NULL
823110,NULL,NULL
823115,NULL,NULL
823136,NULL,NULL
823217,NULL,NULL
823233,ICA,Intercollegiate Athlete
823233,MAFL,Football - Men
823237,NULL,NULL
823248,NULL,NULL
823371,NULL,NULL
823395,NULL,NULL
823399,NULL,NULL
823433,NULL,NULL
823442,NULL,NULL
823461,NULL,NULL
823511,NULL,NULL
823514,NULL,NULL
823540,NULL,NULL
823544,NULL,NULL
823559,NULL,NULL
823571,NULL,NULL
823574,NULL,NULL
823582,NULL,NULL
823591,ICA,Intercollegiate Athlete
823591,MARU,Rugby - Men
823593,NULL,NULL
823601,NULL,NULL
823602,NULL,NULL
823604,NULL,NULL
823609,NULL,NULL
823619,NULL,NULL
823623,NULL,NULL
823638,ICA,Intercollegiate Athlete
823638,WALC,Lacrosse - Women
823646,RSLM,Cal Lacrosse Club - Men
823665,NULL,NULL
823673,NULL,NULL
823677,NULL,NULL
823688,NULL,NULL
823694,NULL,NULL
823709,NULL,NULL
823720,NULL,NULL
823727,NULL,NULL
823734,NULL,NULL
823744,NULL,NULL
823751,ICA,Intercollegiate Athlete
823751,WALC,Lacrosse - Women
823753,NULL,NULL
823755,NULL,NULL
823758,NULL,NULL
823777,NULL,NULL
823779,ICA,Intercollegiate Athlete
823779,WASO,Soccer - Women
823783,NULL,NULL
823792,NULL,NULL
823804,NULL,NULL
823816,NULL,NULL
823817,NULL,NULL
823841,NULL,NULL
823860,NULL,NULL
823864,NULL,NULL
823870,NULL,NULL
823876,NULL,NULL
823882,NULL,NULL
823883,NULL,NULL
823886,NULL,NULL
823895,NULL,NULL
823899,NULL,NULL
823903,NULL,NULL
823905,NULL,NULL
823911,NULL,NULL
823917,NULL,NULL
823924,NULL,NULL
823928,NULL,NULL
823932,NULL,NULL
823934,NULL,NULL
823935,NULL,NULL
823976,NULL,NULL
824017,NULL,NULL
824040,NULL,NULL
824065,NULL,NULL
824071,NULL,NULL
824076,NULL,NULL
824084,NULL,NULL
824086,NULL,NULL
824113,NULL,NULL
824115,NULL,NULL
824125,NULL,NULL
824127,NULL,NULL
824139,NULL,NULL
824142,NULL,NULL
824149,NULL,NULL
824159,NULL,NULL
824169,NULL,NULL
824173,ICA,Intercollegiate Athlete
824173,WASW,Swimming & Diving - Women
824175,NULL,NULL
824208,NULL,NULL
824217,NULL,NULL
824230,NULL,NULL
824233,NULL,NULL
824236,NULL,NULL
824298,NULL,NULL
824344,NULL,NULL
824377,NULL,NULL
824451,ICA,Intercollegiate Athlete
824451,WASB,Softball - Women
824454,NULL,NULL
824455,NULL,NULL
824477,NULL,NULL
824480,NULL,NULL
824481,NULL,NULL
824482,NULL,NULL
824493,NULL,NULL
824496,NULL,NULL
824497,NULL,NULL
824565,NULL,NULL
824572,NULL,NULL
824634,NULL,NULL
824637,NULL,NULL
824648,NULL,NULL
824649,NULL,NULL
824652,NULL,NULL
824656,NULL,NULL
824669,NULL,NULL
824726,NULL,NULL
824750,NULL,NULL
824757,NULL,NULL
824774,NULL,NULL
824776,NULL,NULL
824786,NULL,NULL
824794,NULL,NULL
824818,NULL,NULL
824840,NULL,NULL
824843,NULL,NULL
824852,NULL,NULL
824858,NULL,NULL
824862,NULL,NULL
824868,NULL,NULL
824891,NULL,NULL
824896,NULL,NULL
824900,NULL,NULL
824902,NULL,NULL
824904,NULL,NULL
824908,NULL,NULL
824912,NULL,NULL
824921,NULL,NULL
824935,NULL,NULL
824946,NULL,NULL
824951,NULL,NULL
824955,NULL,NULL
824956,NULL,NULL
824963,NULL,NULL
825021,NULL,NULL
825029,NULL,NULL
825031,NULL,NULL
825032,NULL,NULL
825039,NULL,NULL
825042,NULL,NULL
825045,NULL,NULL
825047,NULL,NULL
825064,NULL,NULL
825074,NULL,NULL
825076,NULL,NULL
825104,NULL,NULL
825109,NULL,NULL
825145,NULL,NULL
825150,NULL,NULL
825163,NULL,NULL
825172,NULL,NULL
825227,NULL,NULL
825228,NULL,NULL
825241,NULL,NULL
825269,NULL,NULL
825380,NULL,NULL
825406,NULL,NULL
825420,NULL,NULL
825449,NULL,NULL
825469,NULL,NULL
825519,NULL,NULL
825530,NULL,NULL
825543,NULL,NULL
825546,NULL,NULL
825583,NULL,NULL
825650,NULL,NULL
825667,NULL,NULL
825697,NULL,NULL
825728,NULL,NULL
825787,NULL,NULL
825957,NULL,NULL
825994,NULL,NULL
826000,NULL,NULL
826028,NULL,NULL
826083,NULL,NULL
826084,NULL,NULL
826085,NULL,NULL
826087,NULL,NULL
826109,NULL,NULL
826114,NULL,NULL
826130,NULL,NULL
826168,NULL,NULL
826179,NULL,NULL
826207,NULL,NULL
826212,NULL,NULL
826224,NULL,NULL
826226,NULL,NULL
826254,NULL,NULL
826278,NULL,NULL
826300,NULL,NULL
826347,NULL,NULL
826372,NULL,NULL
826426,NULL,NULL
826437,NULL,NULL
826444,NULL,NULL
826483,NULL,NULL
826484,NULL,NULL
826509,NULL,NULL
826510,NULL,NULL
826514,NULL,NULL
826515,NULL,NULL
826517,NULL,NULL
826521,NULL,NULL
826522,NULL,NULL
826530,NULL,NULL
826546,NULL,NULL
826558,NULL,NULL
826564,NULL,NULL
826569,NULL,NULL
826572,NULL,NULL
826579,NULL,NULL
826606,NULL,NULL
826608,NULL,NULL
826611,NULL,NULL
826615,NULL,NULL
826622,NULL,NULL
826625,NULL,NULL
826633,NULL,NULL
826639,NULL,NULL
826642,NULL,NULL
826643,ICA,Intercollegiate Athlete
826643,WASO,Soccer - Women
826647,ICA,Intercollegiate Athlete
826647,MASW,Swimming & Diving - Men
826653,NULL,NULL
826657,NULL,NULL
826659,NULL,NULL
826661,NULL,NULL
826662,RSBX,Cal Boxing Club
826665,NULL,NULL
826667,NULL,NULL
826681,NULL,NULL
826708,NULL,NULL
826726,NULL,NULL
826760,NULL,NULL
826783,NULL,NULL
826836,NULL,NULL
826851,NULL,NULL
826853,NULL,NULL
826871,NULL,NULL
826873,NULL,NULL
826875,NULL,NULL
826878,NULL,NULL
826880,NULL,NULL
826886,NULL,NULL
826890,NULL,NULL
826894,NULL,NULL
826896,NULL,NULL
826899,NULL,NULL
826901,NULL,NULL
826903,NULL,NULL
826905,NULL,NULL
826908,NULL,NULL
826912,NULL,NULL
826914,NULL,NULL
826918,NULL,NULL
826936,NULL,NULL
826971,ICA,Intercollegiate Athlete
826971,MATN,Tennis - Men
827006,NULL,NULL
827009,NULL,NULL
827017,NULL,NULL
827019,NULL,NULL
827021,NULL,NULL
827023,NULL,NULL
827025,ICA,Intercollegiate Athlete
827025,MASO,Soccer - Men
827026,NULL,NULL
827031,NULL,NULL
827039,NULL,NULL
827048,NULL,NULL
827052,NULL,NULL
827054,NULL,NULL
827056,NULL,NULL
827104,NULL,NULL
827135,NULL,NULL
827141,NULL,NULL
827143,ICA,Intercollegiate Athlete
827143,MACC,Crew - Men
827147,RSCY,Cal Cycling Club
827171,NULL,NULL
827190,NULL,NULL
827194,NULL,NULL
827232,NULL,NULL
827252,ICA,Intercollegiate Athlete
827252,MAGY,Gymnastics - Men
827267,NULL,NULL
827268,NULL,NULL
827280,NULL,NULL
827291,NULL,NULL
827294,NULL,NULL
827301,NULL,NULL
827302,NULL,NULL
827328,NULL,NULL
827334,NULL,NULL
827339,NULL,NULL
827342,NULL,NULL
827347,NULL,NULL
827351,NULL,NULL
827353,NULL,NULL
827357,NULL,NULL
827376,NULL,NULL
827387,NULL,NULL
827410,NULL,NULL
827411,RSTC,Cal Triathlon Club
827412,NULL,NULL
827415,NULL,NULL
827417,NULL,NULL
827419,NULL,NULL
827420,NULL,NULL
827422,NULL,NULL
827424,NULL,NULL
827431,NULL,NULL
827438,NULL,NULL
827441,NULL,NULL
827443,NULL,NULL
827445,NULL,NULL
827448,NULL,NULL
827454,NULL,NULL
827457,NULL,NULL
827460,NULL,NULL
827462,NULL,NULL
827464,RSHB,Cal Handball Club
827467,NULL,NULL
827472,NULL,NULL
827474,NULL,NULL
827478,NULL,NULL
827482,NULL,NULL
827488,NULL,NULL
827490,NULL,NULL
827496,NULL,NULL
827498,RSCY,Cal Cycling Club
827500,NULL,NULL
827502,NULL,NULL
827509,NULL,NULL
827525,NULL,NULL
827528,NULL,NULL
827532,NULL,NULL
827533,NULL,NULL
827535,NULL,NULL
827539,NULL,NULL
827542,NULL,NULL
827544,NULL,NULL
827547,ICA,Intercollegiate Athlete
827547,WASW,Swimming & Diving - Women
827551,NULL,NULL
827554,NULL,NULL
827558,NULL,NULL
827560,NULL,NULL
827562,NULL,NULL
827564,NULL,NULL
827566,NULL,NULL
827568,RSCY,Cal Cycling Club
827569,NULL,NULL
827571,NULL,NULL
827577,NULL,NULL
827620,NULL,NULL
827627,NULL,NULL
827636,NULL,NULL
827667,NULL,NULL
827668,NULL,NULL
827669,NULL,NULL
827682,NULL,NULL
827692,NULL,NULL
827700,NULL,NULL
827704,NULL,NULL
827706,NULL,NULL
827708,NULL,NULL
827718,NULL,NULL
827720,NULL,NULL
827721,NULL,NULL
827764,NULL,NULL
827765,RSRW,Cal Rugby Club - Women
827766,NULL,NULL
827807,ICA,Intercollegiate Athlete
827807,WALC,Lacrosse - Women
827812,NULL,NULL
827866,ICA,Intercollegiate Athlete
827866,MACC,Crew - Men
827867,ICA,Intercollegiate Athlete
827867,MAFL,Football - Men
827872,NULL,NULL
827874,NULL,NULL
827902,ICA,Intercollegiate Athlete
827902,MAFL,Football - Men
827903,NULL,NULL
827906,ICA,Intercollegiate Athlete
827906,WACC,WIA Track/Cross Country
827916,NULL,NULL
827944,NULL,NULL
827954,ICA,Intercollegiate Athlete
827954,MATL,Track & Field - Men
827981,NULL,NULL
827997,NULL,NULL
828024,NULL,NULL
828036,NULL,NULL
828047,NULL,NULL
828067,NULL,NULL
828072,NULL,NULL
828080,NULL,NULL
828081,NULL,NULL
828095,NULL,NULL
828096,NULL,NULL
828100,NULL,NULL
828102,NULL,NULL
828113,NULL,NULL
828193,ICA,Intercollegiate Athlete
828193,MAFL,Football - Men
828214,NULL,NULL
828276,NULL,NULL
828278,NULL,NULL
828291,NULL,NULL
828305,NULL,NULL
828312,ICA,Intercollegiate Athlete
828312,MAFL,Football - Men
828339,NULL,NULL
828362,NULL,NULL
828397,NULL,NULL
828403,NULL,NULL
828440,NULL,NULL
828491,NULL,NULL
828493,NULL,NULL
828496,NULL,NULL
828508,NULL,NULL
828512,NULL,NULL
828517,NULL,NULL
828520,NULL,NULL
828534,NULL,NULL
828559,NULL,NULL
828566,NULL,NULL
828578,NULL,NULL
828590,NULL,NULL
828601,NULL,NULL
828607,NULL,NULL
828608,ICA,Intercollegiate Athlete
828608,MACC,Crew - Men
828610,NULL,NULL
828614,NULL,NULL
828615,NULL,NULL
828617,NULL,NULL
828619,NULL,NULL
828620,NULL,NULL
828624,NULL,NULL
828653,NULL,NULL
828657,ICA,Intercollegiate Athlete
828657,MARU,Rugby - Men
828689,NULL,NULL
828713,NULL,NULL
828732,NULL,NULL
828740,NULL,NULL
828744,NULL,NULL
828755,NULL,NULL
828757,NULL,NULL
828763,NULL,NULL
828766,NULL,NULL
828776,NULL,NULL
828779,NULL,NULL
828795,NULL,NULL
828805,NULL,NULL
828815,NULL,NULL
828823,NULL,NULL
828833,NULL,NULL
828844,NULL,NULL
828850,NULL,NULL
828853,NULL,NULL
828855,NULL,NULL
828857,NULL,NULL
828858,NULL,NULL
828862,NULL,NULL
828866,NULL,NULL
828867,NULL,NULL
828868,NULL,NULL
828870,NULL,NULL
828875,NULL,NULL
828876,NULL,NULL
828881,ICA,Intercollegiate Athlete
828881,MAFL,Football - Men
828895,NULL,NULL
828900,NULL,NULL
828906,ICA,Intercollegiate Athlete
828906,WAVB,Volleyball - Women
828908,NULL,NULL
828909,NULL,NULL
828910,NULL,NULL
828913,NULL,NULL
828918,NULL,NULL
828930,NULL,NULL
828932,NULL,NULL
828949,NULL,NULL
828950,NULL,NULL
828972,NULL,NULL
829009,NULL,NULL
829010,NULL,NULL
829026,NULL,NULL
829030,NULL,NULL
829036,NULL,NULL
829040,NULL,NULL
829044,NULL,NULL
829053,NULL,NULL
829058,NULL,NULL
829101,NULL,NULL
829122,NULL,NULL
829126,NULL,NULL
829148,ICA,Intercollegiate Athlete
829148,MAFL,Football - Men
829201,RSGY,Cal Gymnastics Club
829232,NULL,NULL
829261,NULL,NULL
829310,NULL,NULL
829316,NULL,NULL
829323,NULL,NULL
829324,NULL,NULL
829325,NULL,NULL
829326,NULL,NULL
829328,NULL,NULL
829331,NULL,NULL
829332,NULL,NULL
829336,NULL,NULL
829337,NULL,NULL
829338,NULL,NULL
829340,NULL,NULL
829342,NULL,NULL
829352,NULL,NULL
829355,NULL,NULL
829356,NULL,NULL
829357,NULL,NULL
829358,NULL,NULL
829359,NULL,NULL
829361,NULL,NULL
829362,NULL,NULL
829366,NULL,NULL
829368,NULL,NULL
829369,NULL,NULL
829370,NULL,NULL
829372,NULL,NULL
829373,NULL,NULL
829374,NULL,NULL
829376,NULL,NULL
829379,NULL,NULL
829381,NULL,NULL
829383,NULL,NULL
829385,NULL,NULL
829386,NULL,NULL
829389,NULL,NULL
829393,NULL,NULL
829394,NULL,NULL
829397,NULL,NULL
829399,NULL,NULL
829402,NULL,NULL
829403,NULL,NULL
829405,NULL,NULL
829406,NULL,NULL
829407,NULL,NULL
829410,NULL,NULL
829411,NULL,NULL
829412,NULL,NULL
829413,NULL,NULL
829415,NULL,NULL
829417,NULL,NULL
829420,NULL,NULL
829421,NULL,NULL
829424,NULL,NULL
829426,NULL,NULL
829427,NULL,NULL
829434,NULL,NULL
829436,NULL,NULL
829443,NULL,NULL
829444,NULL,NULL
829445,NULL,NULL
829446,NULL,NULL
829447,NULL,NULL
829454,NULL,NULL
829457,NULL,NULL
829458,NULL,NULL
829462,NULL,NULL
829470,NULL,NULL
829471,NULL,NULL
829472,NULL,NULL
829477,NULL,NULL
829478,NULL,NULL
829480,NULL,NULL
829481,NULL,NULL
829483,NULL,NULL
829484,NULL,NULL
829485,NULL,NULL
829488,NULL,NULL
829496,NULL,NULL
829498,NULL,NULL
829501,NULL,NULL
829502,NULL,NULL
829504,NULL,NULL
829509,NULL,NULL
829511,NULL,NULL
829516,NULL,NULL
829517,NULL,NULL
829520,NULL,NULL
829522,NULL,NULL
829525,NULL,NULL
829527,NULL,NULL
829529,NULL,NULL
829531,NULL,NULL
829535,NULL,NULL
829537,NULL,NULL
829538,NULL,NULL
829540,NULL,NULL
829542,NULL,NULL
829544,NULL,NULL
829546,NULL,NULL
829552,NULL,NULL
829553,NULL,NULL
829554,NULL,NULL
829561,NULL,NULL
829563,NULL,NULL
829565,NULL,NULL
829566,NULL,NULL
829567,NULL,NULL
829568,NULL,NULL
829569,NULL,NULL
829576,NULL,NULL
829580,NULL,NULL
